搜索枯肠	sou suo ku chang
搜肠刮肚	sou chang gua du
搬口	ban kou
搬唇递舌	ban chun di she
搬弄是非	ban nong shi fei
搬楦头	ban xuan tou
搬石头砸自己的脚	ban shi tou za zi ji de jiao
搬砖砸脚	ban zhuan za jiao
搬起石头砸自己的脚	ban qi shi tou za zi ji de jiao
携家带眷	xie jia dai juan
摆花架子	bai hua jia zi
摇头摆尾	yao tou bai wei
摇尾乞怜	yao wei qi lian
摇旗呐喊	yao qi na han
摩拳擦掌	mo quan ca zhang
摩顶放踵	mo ding fang zhong
摸着石头过河	mo zhe shi tou guo he
摸金校尉	mo jin xiao wei
撑死胆大的饿死胆小的	cheng si dan da de e si dan xiao de
撒手不管	sa shou bu guan
撒手人寰	sa shou ren huan
撒手闭眼	sa shou bi yan
擂鼓鸣金	lei gu ming jin
操之过急	cao zhi guo ji
擒贼擒王	qin zei qin wang
擢发难数	zhuo fa nan shu
擦亮眼睛	ca liang yan jing
攀亲道故	pan qin dao gu
攀附权贵	pan fu quan gui
攀高结贵	pan gao jie gui
攘外安内	rang wai an nei
支吾其词	zhi wu qi ci
支离破碎	zhi li po sui
收旗卷伞	shou qi juan san
收残缀轶	shou can zhui yi
改头换面	gai tou huan mian
改弦易辙	gai xian yi zhe
改过自新	gai guo zi xin
改邪归正	gai xie gui zheng
攻城略地	gong cheng lve di
攻无不克战无不胜	gong wu bu ke zhan wu bu sheng
放下屠刀立地成佛	fang xia tu dao li di cheng fo
放之四海而皆准	fang zhi si hai er jie zhun
放开手脚	fang kai shou jiao
放情丘壑	fang qing qiu he
放浪不羁	fang lang bu ji
放浪形骸	fang lang xing hai
放着明白装糊涂	fang zhe ming bai zhuang hu tu
放荡不羁	fang dang bu ji
放诞不拘	fang dan bu ju
放诞不羁	fang dan bu ji
放长线钓大鱼	fang chang xian diao da yu
放马后炮	fang ma hou pao
政通人和	zheng tong ren he
故步自封	gu bu zi feng
敌众我寡	di zhong wo gua
救人一命胜造七级浮屠	jiu ren yi ming sheng zao qi ji fu tu
救场如救火	jiu chang ru jiu huo
救急不救穷	jiu ji bu jiu qiong
敝屣尊荣	bi xi zun rong
敝帚千金	bi zhou qian jin
敝帚自珍	bi zhou zi zhen
敢为人先	gan wei ren xian
敢作敢为	gan zuo gan wei
敢怒而不敢言	gan nu er bu gan yan
散兵游勇	san bing you yong
散心解闷	san xin jie men
敬业乐群	jing ye le qun
敬惜字纸	jing xi zi zhi
敬老尊贤	jing lao zun xian
敬而远之	jing er yuan zhi
敬若神明	jing ruo shen ming
敬贤礼士	jing xian li shi
敬酒不吃吃罚酒	jing jiu bu chi chi fa jiu
敬鬼神而远之	jing gui shen er yuan zhi
数一数二	shu yi shu er
数不胜数	shu bu sheng shu
数典忘祖	shu dian wang zu
数珠念佛	shu zhu nian fo
数见不鲜	shuo jian bu xian
数黄道黑	shu huang dao hei
数黑论白	shu hei lun bai
数黑论黄	shu hei lun huang
敲诈勒索	qiao zha le suo
敲钉钻脚	qiao ding zuan jiao
敲门砖	qiao men zhuan
整齐划一	zheng qi hua yi
敷衍了事	fu yan liao shi
敷衍塞责	fu yan se ze
文不加点	wen bu jia dian
文人相轻	wen ren xiang qing
文如其人	wen ru qi ren
文山会海	wen shan hui hai
文弱书生	wen ruo shu sheng
文房四宝	wen fang si bao
文武双全	wen wu shuang quan
文武合一	wen wu he yi
文江学海	wen jiang xue hai
文治武功	wen zhi wu gong
文过饰非	wen guo shi fei
斗酒只鸡	dou jiu zhi ji
斗鸡走马	dou ji zou ma
料事如神	liao shi ru shen
斧钺之诛	fu yue zhi zhu
斧钺汤镬	fu yue tang huo
斩草除根	zhan cao chu gen
斩钉截铁	zhan ding jie tie
断壁残垣	duan bi can yuan
断壁颓垣	duan bi tui yuan
断港绝潢	duan gang jue huang
断章取义	duan zhang qu yi
断袖之癖	duan xiu zhi pi
新仇旧恨	xin chou jiu hen
新婚燕尔	xin hun yan er
新官上任三把火	xin guan shang ren san ba huo
新愁旧恨	xin chou jiu hen
新来乍到	xin lai zha dao
新瓶旧酒	xin ping jiu jiu
新瓶装旧酒	xin ping zhuang jiu jiu
新陈代谢	xin chen dai xie
方兴未已	fang xing wei yi
方兴未艾	fang xing wei ai
方寸大乱	fang cun da luan
方寸已乱	fang cun yi luan
方枘圆凿	fang rui yuan zao
施粥舍饭	shi zhou she fan
旁敲侧击	pang qiao ce ji
旁观者清	pang guan zhe qing
旁门左道	pang men zuo dao
旋乾转坤	xuan qian zhuan kun
旗帜鲜明	qi zhi xian ming
旗开得胜	qi kai de sheng
旗鼓相当	qi gu xiang dang
无中生有	wu zhong sheng you
无事不登三宝殿	wu shi bu deng san bao dian
无事献殷勤非奸即盗	wu shi xian yin qin fei jian ji dao
无人问津	wu ren wen jin
无以复加	wu yi fu jia
无价之宝	wu jia zhi bao
无休无止	wu xiu wu zhi
无伤大雅	wu shang da ya
无依无靠	wu yi wu kao
无关痛痒	wu guan tong yang
无出其右	wu chu qi you
无力回天	wu li hui tian
无功不受禄	wu gong bu shou lu
无功受禄	wu gong shou lu
无功而返	wu gong er fan
无可奉告	wu ke feng gao
无可救药	wu ke jiu yao
无可置疑	wu ke zhi yi
无可非议	wu ke fei yi
无名小卒	wu ming xiao zu
无地自容	wu di zi rong
无坚不摧	wu jian bu cui
无声无息	wu sheng wu xi
无奸不商	wu jian bu shang
无孔不钻	wu kong bu zuan
无家可归	wu jia ke gui
无容置疑	wu rong zhi yi
无师自通	wu shi zi tong
无影无踪	wu ying wu zong
无往不利	wu wang bu li
无征不信	wu zheng bu xin
无微不至	wu wei bu zhi
无心插柳	wu xin cha liu
无忧无虑	wu you wu lv
无思无虑	wu si wu lv
无恶不作	wu e bu zuo
无情无义	wu qing wu yi
无懈可击	wu xie ke ji
无所不包	wu suo bu bao
无所事事	wu suo shi shi
无所作为	wu suo zuo wei
无所用心	wu suo yong xin
无所适从	wu suo shi cong
无拘无束	wu ju wu shu
无时无刻	wu shi wu ke
无欲无求	wu yu wu qiu
无毒不丈夫	wu du bu zhang fu
无法无天	wu fa wu tian
无济于事	wu ji yu shi
无牵无挂	wu qian wu gua
无独有偶	wu du you ou
无理取闹	wu li qu nao
无疾而终	wu ji er zhong
无病呻吟	wu bing shen yin
无的放矢	wu di fang shi
无福消受	wu fu xiao shou
无稽之谈	wu ji zhi tan
无穷无尽	wu qiong wu jin
无精打彩	wu jing da cai
无精打采	wu jing da cai
无缘无故	wu yuan wu gu
无能为力	wu neng wei li
无言可对	wu yan ke dui
无计可施	wu ji ke shi
无论如何	wu lun ru he
无话不谈	wu hua bu tan
无话可说	wu hua ke shuo
无边无际	wu bian wu ji
无远弗届	wu yuan fu jie
无迹可寻	wu ji ke xun
无颜见江东父老	wu yan jian jiang dong fu lao
无风三尺浪	wu feng san chi lang
无风不起浪	wu feng bu qi lang
既往不咎	ji wang bu jiu
既来之则安之	ji lai zhi ze an zhi
日久岁深	ri jiu sui shen
日久生情	ri jiu sheng qing
日新月异	ri xin yue yi
日无暇晷	ri wu xia gui
日晒雨淋	ri shai yu lin
日暮途穷	ri mu tu qiong
日月如梭	ri yue ru suo
日落西山	ri luo xi shan
日薄崦嵫	ri bo yan zi
日进斗金	ri jin dou jin
旧地重游	jiu di chong you
旧愁新恨	jiu chou xin hen
旧病复发	jiu bing fu fa
旧调重弹	jiu diao chong tan
早出晚归	zao chu wan gui
早知今日何必当初	zao zhi jin ri he bi dang chu
旬输月送	xun shu yue song
时不再来	shi bu zai lai
时不我待	shi bu wo dai
时乖命蹇	shi guai ming jian
时势造英雄	shi shi zao ying xiong
时日无多	shi ri wu duo
时来运转	shi lai yun zhuan
时至今日	shi zhi jin ri
时过境迁	shi guo jing qian
时运不济	shi yun bu ji
时运亨通	shi yun heng tong
时隐时现	shi yin shi xian
旷古未有	kuang gu wei you
旷古未闻	kuang gu wei wen
旷日持久	kuang ri chi jiu
昂首天外	ang shou tian wai
昂首挺胸	ang shou ting xiong
昂首阔步	ang shou kuo bu
明争暗斗	ming zheng an dou
明人不做暗事	ming ren bu zuo an shi
明修栈道暗渡陈仓	ming xiu zhan dao an du chen cang
明升暗降	ming sheng an jiang
明哲保身	ming zhe bao shen
明察暗访	ming cha an fang
明察秋毫	ming cha qiu hao
明岗暗哨	ming gang an shao
明日黄花	ming ri huang hua
明枪易躲暗箭难防	ming qiang yi duo an jian nan fang
明珠暗投	ming zhu an tou
明知山有虎偏向虎山行	ming zhi shan you hu pian xiang hu shan xing
明知故犯	ming zhi gu fan
明知故问	ming zhi gu wen
明窗净几	ming chuang jing ji
明辨是非	ming bian shi fei
明镜高悬	ming jing gao xuan
昏天黑地	hun tian hei di
昏昏欲睡	hun hun yu shui
昏昏沉沉	hun hun chen chen
易如反掌	yi ru fan zhang
昙花一现	tan hua yi xian
星星之火	xing xing zhi huo
星星之火可以燎原	xing xing zhi huo ke yi liao yuan
星流霆击	xing liu ting ji
星罗棋布	xing luo qi bu
映入眼帘	ying ru yan lian
春光乍泄	chun guang zha xie
春暖花开	chun nuan hua kai
春江水暖鸭先知	chun jiang shui nuan ya xian zhi
春生夏长秋收冬藏	chun sheng xia zhang qiu shou dong cang
春秋大梦	chun qiu da meng
春风化雨	chun feng hua yu
春风和气	chun feng he qi
是可忍孰不可忍	shi ke ren shu bu ke ren
是非不分	shi fei bu fen
是非分明	shi fei fen ming
是非曲直	shi fei qu zhi
是非自有公论	shi fei zi you gong lun
是非莫辨	shi fei mo bian
是骡子是马牵出来遛遛	shi luo zi shi ma qian chu lai liu liu
显山露水	xian shan lu shui
显而易见	xian er yi jian
晓以大义	xiao yi da yi
晚节不保	wan jie bu bao
晨钟暮鼓	chen zhong mu gu
普天之下	pu tian zhi xia
普度众生	pu du zhong sheng
普济众生	pu ji zhong sheng
晴天霹雳	qing tian pi li
智珠在握	zhi zhu zai wo
智者千虑必有一失	zhi zhe qian lv bi you yi shi
暗无天日	an wu tian ri
暗渡陈仓	an du chen cang
暗送秋波	an song qiu bo
暮色苍茫	mu se cang mang
暮鼓晨钟	mu gu chen zhong
暴戾恣睢	bao li zi sui
暴虎冯河	bao hu ping he
暴虐无道	bao nve wu dao
暴跳如雷	bao tiao ru lei
曲突徙薪	qu tu xi xin
曲终奏雅	qu zhong zou ya
曲肱而枕	qu gong er zhen
曲里拐弯	qu li guai wan
曲高和寡	qu gao he gua
更有甚者	geng you shen zhe
更深人静	geng shen ren jing
曾经沧海	ceng jing cang hai
曾经沧海难为水除却巫山不是云	ceng jing cang hai nan wei shui chu que wu shan bu shi yun
替古人担忧	ti gu ren dan you
替天行道	ti tian xing dao
月下老人	yue xia lao ren
有一说一有二说二	you yi shuo yi you er shuo er
有为有守	you wei you shou
有仇不报非君子	you chou bu bao fei jun zi
有仇不报非君子有冤不伸枉为人	you chou bu bao fei jun zi you yuan bu shen wang wei ren
有价无市	you jia wu shi
有借有还再借不难	you jie you huan zai jie bu nan
有其师必有其徒	you qi shi bi you qi tu
有其父必有其子	you qi fu bi you qi zi
有则改之无则加勉	you ze gai zhi wu ze jia mian
有勇无谋	you yong wu mou
有去无回	you qu wu hui
有口无心	you kou wu xin
有口皆碑	you kou jie bei
有名亡实	you ming wang shi
有名无实	you ming wu shi
有商有量	you shang you liang
有增无减	you zeng wu jian
有增无已	you zeng wu yi
有声有色	you sheng you se
有备无患	you bei wu huan
有头无尾	you tou wu wei
有头有尾	you tou you wei
有头有脸	you tou you lian
有奶便是娘	you nai bian shi niang
有始无终	you shi wu zhong
有始有终	you shi you zhong
有害无利	you hai wu li
有害无益	you hai wu yi
有征无战	you zheng wu zhan
有得有失	you de you shi
有心无力	you xin wu li
有志之士	you zhi zhi shi
有志竟成	you zhi jing cheng
有志者事竟成	you zhi zhe shi jing cheng
有情人终成眷属	you qing ren zhong cheng juan shu
有情有义	you qing you yi
有惊无险	you jing wu xian
有感而发	you gan er fa
有所不同	you suo bu tong
有所作为	you suo zuo wei
有所得必有所失	you suo de bi you suo shi
有手有脚	you shou you jiao
有机可乘	you ji ke cheng
有条不紊	you tiao bu wen
有条有理	you tiao you li
有枝有叶	you zhi you ye
有气无力	you qi wu li
有生之年	you sheng zhi nian
有生以来	you sheng yi lai
有的放矢	you di fang shi
有目共睹	you mu gong du
有目共见	you mu gong jian
有目共赏	you mu gong shang
有目无睹	you mu wu du
有眼不识泰山	you yan bu shi tai shan
有眼无珠	you yan wu zhu
有福同享有祸同当	you fu tong xiang you huo tong dang
有福同享有难同当	you fu tong xiang you nan tong dang
有缘无分	you yuan wu fen
有色眼镜	you se yan jing
有识之士	you shi zhi shi
有过之而无不及	you guo zhi er wu bu ji
有钱有势	you qian you shi
有钱能使鬼推磨	you qian neng shi gui tui mo
朋友妻不可欺	peng you qi bu ke qi
望女成凤	wang nv cheng feng
望子成龙	wang zi cheng long
望尘莫及	wang chen mo ji
望文生义	wang wen sheng yi
望梅止渴	wang mei zhi ke
望洋兴叹	wang yang xing tan
望而却步	wang er que bu
望而生畏	wang er sheng wei
望风而逃	wang feng er tao
朝三暮四	zhao san mu si
朝不保夕	zhao bu bao xi
朝不虑夕	zhao bu lv xi
朝乾夕惕	zhao qian xi ti
朝令夕改	zhao ling xi gai
朝夕相处	zhao xi xiang chu
朝思暮想	zhao si mu xiang
朝气蓬勃	zhao qi peng bo
朝生暮死	zhao sheng mu si
朝秦暮楚	zhao qin mu chu
朝过夕改	zhao guo xi gai
朝闻夕改	zhao wen xi gai
朝露溘至	zhao lu ke zhi
朝饔夕飧	zhao yong xi sun
期期艾艾	qi qi ai ai
木人石心	mu ren shi xin
木已成舟	mu yi cheng zhou
木讷寡言	mu ne gua yan
未卜先知	wei bu xian zhi
未可厚非	wei ke hou fei
未可同日而语	wei ke tong ri er yu
未尝不可	wei chang bu ke
未能免俗	wei neng mian su
未雨绸缪	wei yu chou mou
本性难移	ben xing nan yi
本末倒置	ben mo dao zhi
本来面目	ben lai mian mu
朱云折槛	zhu yun zhe jian
朴实无华	pu shi wu hua
机不可失	ji bu ke shi
机不可失失不再来	ji bu ke shi shi bu zai lai
机不可失时不再来	ji bu ke shi shi bu zai lai
朽木不可雕	xiu mu bu ke diao
杀一儆百	sha yi jing bai
杀人不眨眼	sha ren bu zha yan
杀人如麻	sha ren ru ma
杀人放火	sha ren fang huo
杀人灭口	sha ren mie kou
杀人越货	sha ren yue huo
杀君马者道旁儿	sha jun ma zhe dao pang er
杀彘教子	sha zhi jiao zi
杀猪宰羊	sha zhu zai yang
杀身之祸	sha shen zhi huo
杀身成仁	sha shen cheng ren
杀鸡儆猴	sha ji jing hou
杀鸡取卵	sha ji qu luan
杂乱无章	za luan wu zhang
权宜之策	quan yi zhi ce
权宜之计	quan yi zhi ji
权衡利弊	quan heng li bi
杏脸桃腮	xing lian tao sai
杜鹃啼血	du juan ti xue
杞人之忧	qi ren zhi you
杞人忧天	qi ren you tian
杞梓之林	qi zi zhi lin
束手就擒	shu shou jiu qin
束手待毙	shu shou dai bi
束手无策	shu shou wu ce
束手束脚	shu shou shu jiao
条分缕析	tiao fen lv xi
条条大路通罗马	tiao tiao da lu tong luo ma
条条框框	tiao tiao kuang kuang
来之不易	lai zhi bu yi
来历不明	lai li bu ming
来去无踪	lai qu wu zong
来无影去无踪	lai wu ying qu wu zong
来日方长	lai ri fang chang
来者不善善者不来	lai zhe bu shan shan zhe bu lai
来者不拒	lai zhe bu ju
来踪去迹	lai zong qu ji
来鸿去燕	lai hong qu yan
来龙去脉	lai long qu mai
杯弓蛇影	bei gong she ying
杯水车薪	bei shui che xin
杯盘狼藉	bei pan lang ji
杯酒解怨	bei jiu jie yuan
杯酒言欢	bei jiu yan huan
杳如黄鹤	yao ru huang he
杳无人迹	yao wu ren ji
极深研几	ji shen yan ji
枕冷衾寒	zhen leng qin han
枕戈寝甲	zhen ge qin jia
枕戈待旦	zhen ge dai dan
枕石漱流	zhen shi shu liu
林子大了什么鸟都有	lin zi da le shen me niao dou you
果不其然	guo bu qi ran
果实累累	guo shi lei lei
枝节横生	zhi jie heng sheng
枪打出头鸟	qiang da chu tou niao
枯木逢春	ku mu feng chun
染指	ran zhi
染指于鼎	ran zhi yu ding
染指垂涎	ran zhi chui xian
柔情侠骨	rou qing xia gu
柔情脉脉	rou qing mo mo
柔肠寸断	rou chang cun duan
柳暗花明	liu an hua ming
柳烟花雾	liu yan hua wu
柳绿花红	liu lv hua hong
柴米油盐	chai mi you yan
柴门小户	chai men xiao hu
柿子挑软的捏	shi zi tiao ruan de nie
标新取异	biao xin qu yi
标新立异	biao xin li yi
标新竞异	biao xin jing yi
标新领异	biao xin ling yi
栈山航海	zhan shan hang hai
栉风沐雨	zhi feng mu yu
树上开花	shu shang kai hua
树倒猢狲散	shu dao hu sun san
树大招风	shu da zhao feng
树挪死人挪活	shu nuo si ren nuo huo
树欲静而风不止	shu yu jing er feng bu zhi
树碑立传	shu bei li zhuan
栖栖遑遑	xi xi huang huang
栩栩如生	xu xu ru sheng
根深叶茂	gen shen ye mao
格杀勿论	ge sha wu lun
格格不入	ge ge bu ru
格物致知	ge wu zhi zhi
桀贪骜诈	jie tan ao zha
桀骜不驯	jie ao bu xun
桃园结义	tao yuan jie yi
桃腮粉脸	tao sai fen lian
案兵束甲	an bing shu jia
案甲休兵	an jia xiu bing
桴鼓相应	fu gu xiang ying
梦寐以求	meng mei yi qiu
梨花带雨	li hua dai yu
梵册贝叶	fan ce bei ye
棋高一着	qi gao yi zhao
棒打鸳鸯	bang da yuan yang
楚楚可怜	chu chu ke lian
榆木疙瘩	yu mu ge da
槛花笼鹤	jian hua long he
横七竖八	heng qi shu ba
横冲直撞	heng chong zhi zhuang
横刀夺爱	heng dao duo ai
横征暴敛	heng zheng bao lian
横挑鼻子竖挑眼	heng tiao bi zi shu tiao yan
横生枝节	heng sheng zhi jie
横眉怒目	heng mei nu mu
横空出世	heng kong chu shi
横行无忌	heng xing wu ji
樱桃小嘴	ying tao xiao zui
欢呼雀跃	huan hu que yue
欢欣鼓舞	huan xin gu wu
欢蹦乱跳	huan beng luan tiao
欣喜若狂	xin xi ruo kuang
欣欣向荣	xin xin xiang rong
欲加之罪何患无辞	yu jia zhi zui he huan wu ci
欲取姑与	yu qu gu yu
欲壑难填	yu he nan tian
欲振乏力	yu zhen fa li
欲益反损	yu yi fan sun
欲盖弥彰	yu gai mi zhang
欲罢不能	yu ba bu neng
欲速则不达	yu su ze bu da
欺世盗名	qi shi dao ming
欺人太甚	qi ren tai shen
欺以其方	qi yi qi fang
欺行霸市	qi hang ba shi
欺霜傲雪	qi shuang ao xue
歃血为盟	sha xue wei meng
歌舞升平	ge wu sheng ping
正中要害	zheng zhong yao hai
正襟危坐	zheng jin wei zuo
正言厉色	zheng yan li se
正颜厉色	zheng yan li se
此地无银三百两	ci di wu yin san bai liang
此消彼长	ci xiao bi zhang
此起彼伏	ci qi bi fu
此起彼落	ci qi bi luo
步履维艰	bu lv wei jian
步履蹒跚	bu lv pan shan
步罡踏斗	bu gang ta dou
歪风邪气	wai feng xie qi
死不改悔	si bu gai hui
死不瞑目	si bu ming mu
死中求生	si zhong qiu sheng
死了张屠夫不吃混毛猪	si le zhang tu fu bu chi hun mao zhu
死于非命	si yu fei ming
死到临头	si dao lin tou
死去活来	si qu huo lai
死无对证	si wu dui zheng
死有余辜	si you yu gu
死灰复燃	si hui fu ran
死皮赖脸	si pi lai lian
死结难解	si jie nan jie
死而不僵	si er bu jiang
死而后已	si er hou yi
死而复生	si er fu sheng
死而无悔	si er wu hui
死要面子活受罪	si yao mian zi huo shou zui
死路一条	si lu yi tiao
死里逃生	si li tao sheng
死马当活马医	si ma dang huo ma yi
殊深轸念	shu shen zhen nian
殊途同归	shu tu tong gui
残兵败将	can bing bai jiang
残年短景	can nian duan jing
残民害物	can min hai wu
残花败柳	can hua bai liu
残酷无情	can ku wu qing
殒身不恤	yun shen bu xu
殚精极虑	dan jing ji lv
殚精竭虑	dan jing jie lv
殷忧启圣	yin you qi sheng
毁于一旦	hui yu yi dan
毁家纾难	hui jia shu nan
毁誉参半	hui yu can ban
每时每日	mei shi mei ri
比登天还难	bi deng tian hai nan
比翼双飞	bi yi shuang fei
比翼齐飞	bi yi qi fei
毕其功于一役	bi qi gong yu yi yi
毛遂自荐	mao sui zi jian
毛骨悚然	mao gu song ran
毫厘不爽	hao li bu shuang
毫发不爽	hao fa bu shuang
毫发无伤	hao fa wu shang
毫无二致	hao wu er zhi
毫无逊色	hao wu xun se
民不聊生	min bu liao sheng
民以食为天	min yi shi wei tian
民变峰起	min bian feng qi
民怨沸腾	min yuan fei teng
民怨鼎沸	min yuan ding fei
民生凋敝	min sheng diao bi
民穷财尽	min qiong cai jin
民脂民膏	min zhi min gao
民贼独夫	min zei du fu
气冲牛斗	qi chong niu dou
气冲霄汉	qi chong xiao han
气喘如牛	qi chuan ru niu
气定神闲	qi ding shen xian
气息奄奄	qi xi yan yan
水中捞月	shui zhong lao yue
水到渠成	shui dao qu cheng
水天一色	shui tian yi se
水泄不通	shui xie bu tong
水浅养不住大鱼	shui qian yang bu zhu da yu
水涨船高	shui zhang chuan gao
水深火热	shui shen huo re
水清无鱼	shui qing wu yu
水滴石穿	shui di shi chuan
水火无情	shui huo wu qing
水落归槽	shui luo gui cao
水落石出	shui luo shi chu
永无止境	yong wu zhi jing
求之不得	qiu zhi bu de
求人不如求己	qiu ren bu ru qiu ji
求仁得仁	qiu ren de ren
求全责备	qiu quan ze bei
求同存异	qiu tong cun yi
求好心切	qiu hao xin qie
求情告饶	qiu qing gao rao
求爷爷告奶奶	qiu ye ye gao nai nai
求田问舍	qiu tian wen she
求贤若渴	qiu xian ruo ke
汉贼不两立	han zei bu liang li
汗如雨下	han ru yu xia
汗流浃背	han liu jia bei
汗牛充栋	han niu chong dong
江山易改本性难移	jiang shan yi gai ben xing nan yi
江河日下	jiang he ri xia
江洋大盗	jiang yang da dao
江郎才尽	jiang lang cai jin
污言秽语	wu yan hui yu
汰旧换新	tai jiu huan xin
沁人心脾	qin ren xin pi
沆瀣一气	hang xie yi qi
沉湎酒色	chen mian jiu se
沉着应战	chen zhuo ying zhan
沉鱼落雁	chen yu luo yan
沉默寡言	chen mo gua yan
沉默是金	chen mo shi jin
沐猴而冠	mu hou er guan
沐雨栉风	mu yu zhi feng
沙盘推演	sha pan tui yan
没吃没穿	mei chi mei chuan
没头没脸	mei tou mei lian
没有不透风的墙	mei you bu tou feng de qiang
没有规矩不成方圆	mei you gui ju bu cheng fang yuan
没有规矩何以成方圆	mei you gui ju he yi cheng fang yuan
没齿难忘	mo chi nan wang
沦肌浃髓	lun ji jia sui
沧海一粟	cang hai yi su
沧海桑田	cang hai sang tian
沧海遗珠	cang hai yi zhu
河东狮吼	he dong shi hou
油光可鉴	you guang ke jian
油然而生	you ran er sheng
油盐不进	you yan bu jin
油盐酱醋	you yan jiang cu
治丝益棼	zhi si yi fen
治大国若烹小鲜	zhi da guo ruo peng xiao xian
沽名钓誉	gu ming diao yu
沾亲带故	zhan qin dai gu
沾染世俗	zhan ran shi su
沾花惹草	zhan hua re cao
泄漏天机	xie lou tian ji
泄露天机	xie lu tian ji
泉石膏肓	quan shi gao huang
法网难逃	fa wang nan tao
泛滥成灾	fan lan cheng zai
波光粼粼	bo guang lin lin
波谲云诡	bo jue yun gui
泣不成声	qi bu cheng sheng
泥古不化	ni gu bu hua
泥沙俱下	ni sha ju xia
泥牛入海	ni niu ru hai
泪如雨下	lei ru yu xia
泪水涟涟	lei shui lian lian
泪流满面	lei liu man mian
泪眼婆娑	lei yan po suo
泰山北斗	tai shan bei dou
泰然处之	tai ran chu zhi
泰然自若	tai ran zi ruo
泼水难收	po shui nan shou
泾渭分明	jing wei fen ming
洁身自好	jie shen zi hao
洋洋得意	yang yang de yi
洋洋洒洒	yang yang sa sa
洋洋自得	yang yang zi de
洋腔洋调	yang qiang yang diao
洗心革面	xi xin ge mian
洛阳纸贵	luo yang zhi gui
洞房花烛	dong fang hua zhu
洞若观火	dong ruo guan huo
津津有味	jin jin you wei
洪水滔滔	hong shui tao tao
洪水猛兽	hong shui meng shou
洪福齐天	hong fu qi tian
活人让尿憋死	huo ren rang niao bie si
活到老学到老	huo dao lao xue dao lao
活灵活现	huo ling huo xian
活蹦乱跳	huo beng luan tiao
活龙活现	huo long huo xian
流光溢彩	liu guang yi cai
流年不利	liu nian bu li
流星赶月	liu xing gan yue
流水不腐户枢不蠹	liu shui bu fu hu shu bu du
流离失所	liu li shi suo
流离颠沛	liu li dian pei
流芳百世	liu fang bai shi
流言蜚语	liu yan fei yu
浅尝辄止	qian chang zhe zhi
浅显易懂	qian xian yi dong
济危扶困	ji wei fu kun
济困扶危	ji kun fu wei
济济一堂	ji ji yi tang
浑水摸鱼	hun shui mo yu
浑浑噩噩	hun hun e e
浑然天成	hun ran tian cheng
浓墨重彩	nong mo zhong cai
浓妆艳抹	nong zhuang yan mo
浩如烟海	hao ru yan hai
浩浩荡荡	hao hao dang dang
浪子回头	lang zi hui tou
浪得虚名	lang de xu ming
浪迹天涯	lang ji tian ya
浮云朝露	fu yun zhao lu
浮光掠影	fu guang lve ying
浮出水面	fu chu shui mian
浮家泛宅	fu jia fan zhai
浴火重生	yu huo chong sheng
浴血奋战	yu xue fen zhan
海市蜃楼	hai shi shen lou
海晏河清	hai yan he qing
海枯石烂	hai ku shi lan
海纳百川	hai na bai chuan
海誓山盟	hai shi shan meng
海阔天空	hai kuo tian kong
涂脂抹粉	tu zhi mo fen
消愁解闷	xiao chou jie men
涓埃之力	juan ai zhi li
涓滴归公	juan di gui gong
涕泪交加	ti lei jiao jia
涕泪交流	ti lei jiao liu
涣然冰释	huan ran bing shi
涤砚	di yan
涸辙之鲋	he zhe zhi fu
淋漓尽致	lin li jin zhi
淑人君子	shu ren jun zi
淡妆浓抹	dan zhuang nong mo
淡泊名利	dan bo ming li
淡泊明志	dan bo ming zhi
淫词秽语	yin ci hui yu
深不可测	shen bu ke ce
深仇大恨	shen chou da hen
深信不疑	shen xin bu yi
深入人心	shen ru ren xin
深入浅出	shen ru qian chu
深山老林	shen shan lao lin
深恶痛绝	shen wu tong jue
深情厚意	shen qing hou yi
深更半夜	shen geng ban ye
深藏若虚	shen cang ruo xu
深谋远虑	shen mou yuan lv
深闭固拒	shen bi gu ju
混世魔王	hun shi mo wang
混为一谈	hun wei yi tan
混淆是非	hun xiao shi fei
混淆视听	hun xiao shi ting
添油加醋	tian you jia cu
添砖加瓦	tian zhuan jia wa
清心寡欲	qing xin gua yu
清风两袖	qing feng liang xiu
清风劲节	qing feng jing jie
清风明月	qing feng ming yue
渊渟岳峙	yuan ting yue zhi
渐入佳境	jian ru jia jing
渔翁之利	yu weng zhi li
渤澥桑田	bo xie sang tian
温情脉脉	wen qing mo mo
温故知新	wen gu zhi xin
温故而知新	wen gu er zhi xin
温文尔雅	wen wen er ya
游刃有余	you ren you yu
游移不定	you yi bu ding
渺乎其微	miao hu qi wei
渺无人烟	miao wu ren yan
湖光山色	hu guang shan se
溃不成军	kui bu cheng jun
源源不断	yuan yuan bu duan
源远流长	yuan yuan liu chang
溘先朝露	ke xian zhao lu
溜须拍马	liu xu pai ma
滂沱大雨	pang tuo da yu
滑天下之大稽	hua tian xia zhi da ji
滔滔不绝	tao tao bu jue
滚油煎心	gun you jian xin
滚瓜烂熟	gun gua lan shu
满不在乎	man bu zai hu
满嘴跑火车	man zui pao huo che
满坑满谷	man keng man gu
满城风雨	man cheng feng yu
满打满算	man da man suan
满招损谦受益	man zhao sun qian shou yi
满目疮痍	man mu chuang yi
满脸风尘	man lian feng chen
满腹牢骚	man fu lao sao
满腹经纶	man fu jing lun
满载而归	man zai er gui
满面春风	man mian chun feng
滥杀无辜	lan sha wu gu
滥竽充数	lan yu chong shu
